id_str,created_at,full_text,Stance Label
1567346037144289280,2022-09-07 02:56:29,@AdamParkhomenko Does anyone think like I do that he was planing another extortion scheme like he did with Ukraine?,
1567384485930635265,2022-09-07 05:29:16,"@Bibekan50937611 @apmassaro3 Dude the deal was made in the ‘90s. The deal was also made with Georgia. The deal was also made with Chechnya. I know Indian education doesn’t teach you about CIS history, but can you point us to any “deal” that Putin has respected? Please read history and stop watching Republic.",
1567479175346360327,2022-09-07 11:45:32,"I don’t like where this going. Maybe it is time to negotiate with #Ukraine:
- Autonomous province status for #Kherson, #Donetsk and #Luhansk
- Demilitarized status for #Crimea
- Russian language recognize as official in some provinces
- Not able to join NATO
- No nuclear weapons",
1567482204820758534,2022-09-07 11:57:34,"@SAVoltolin btw, that's some amazing propaganda from the dems.

vote against something that people still think they support. Two years after the vote people still think they are for it. #BlueMAGA",
1567493924692033539,2022-09-07 12:44:08,"@JulianRoepcke Ukrainian ""mercenaries""? You mean ""mobilized""?",
1567502550517141504,2022-09-07 13:18:25,You end up talk first day I said you.ore hits. Ones over tank . Agreesive hits can be . One over tank look else where but all empty. Brilliant pictures of what described days ago . Ukraine policy empty https://t.co/ixPOx3DdqP,
1567560225598898178,2022-09-07 17:07:36,"First Crimea, then Gallia...And eventually Begnion as well.",
1567575470308196357,2022-09-07 18:08:10,@1ghostofKiev Are you sure? I think they're just russian tourists arrived to the Italian riviera.Due to sanctions if they can't fly...gotta make it somehow 🤣,
1567683586702049285,2022-09-08 01:17:47,@Tom_Fowdy Typical Ukrainian video shows them screaming and abusing scared and usually very ill-equipped Russian soldiers who have been beat up or wounded in combat. Screaming why did they come to Ukraine etc. But in all of these videos these guys are carrying top of the line gear.,
1567717942774710272,2022-09-08 03:34:19,@IamBilal_sdk U must be booked under spreading false propaganda.,
1567719775140478976,2022-09-08 03:41:35,@Greeney17595412 @atrupar You’re a Nazi.,
1567786504889532417,2022-09-08 08:06:45,@BWallaceMP Gonna stop the invasion?,
1567789521223274496,2022-09-08 08:18:44,You gotta love the way the Ukrainian armed forces are keeping the Russians off balance. Smart strategy,
1567886794238169089,2022-09-08 14:45:16,"@norabahisosyal @seyffi61 @jean_itayli @Bayram_kurt1453 
Fener 1-0 Kiev 
https://t.co/PQhAtdPsev:Mixco41",
1567906675155148800,2022-09-08 16:04:16,"Brit charity worker ‘suffered unspeakable torture’ &amp; body ‘missing limbs’ after being returned by Russia, Ukraine claims https://t.co/YoJBKEEwpj",
1567917320634261504,2022-09-08 16:46:34,"@UkrLrc_Jason @Debaser83994181 The fact is that Ukraine is losing out in this conflict. Nor is it of interest to NATO. When money runs out and there are fewer Ukrainian soldiers, the West will withdraw. It is a matter of time! Facts!",
1567918603235692546,2022-09-08 16:51:40,@realchrisrufo @WPAIntel My family will never watch anything from Disney again. It's been taking over by LGBT propaganda and garbage. No thanks.,
1567919443367395336,2022-09-08 16:55:00,"@BillKristol Taking over a country for two dollars worth of sanctions?
""I'd say that's pretty smart.""",
1567933332939509762,2022-09-08 17:50:12,"And Ukrainian counteroffensive effectively lays the foundation of new, post 20th century, world order.",
1567939815215185921,2022-09-08 18:15:57,@Darren94775262 @GaryLineker Tony Blair had to talk her into attending the Funeral of the woman who gave her her grandsons. She married a nazi and Andrew was her favorite son.,
1567978846053609472,2022-09-08 20:51:03,@wartranslated Terrorist girkin cries that Balakliia is abandoned by russian naZi troops. To be precise troops have abandoned their bodies.,
1567984377430425600,2022-09-08 21:13:01,@Stretchedwiener @ThirdWayKessler @NormOrnstein @POTUS Is that like how Biden said Putin caused the increase but you knob Biden when it goes down?,
1568053576064241667,2022-09-09 01:48:00,"#javascript #webdevelopment #SmallBusiness #CodeNewbies #Webdesign #100DaysOfCode #NodeJS #programmer #Russia #Sweden #Australia #NewYork #London #Italy #Austria #Singapore #Vietnam #Ukraine #Poland #Belgium #UAE #Finland
Your website is our canvas https://t.co/AZhlqEuavM",
1568055116217069574,2022-09-09 01:54:07,"@unhealthytruth @allanaakh It's funny that it's just generally ""herbal supplements."" Such an obvious red flag that it's pharma propaganda. Almost as dumb as climate change causing heart attacks from ""sticky blood"" or whatever.",
1568116091280572416,2022-09-09 05:56:25,"@g_khakriv @adrifyi Thank you for telling your story to us, Miss.

TBH I'm quite fascinated with both the story &amp; your photo while also reminding myself that I'm still a youngling (I was born in 2000). After the invasion's over, hopefully Kharkiv &amp; others can finally rise again from ruins.",
1568174982538186752,2022-09-09 09:50:25,@KyivIndependent Moldova as the poorest country of Europe depends to a very large part on money transfers of Moldovan citizens working abroad. A fair number of them are in Russia. I guess they were among the first to be laid off in economic downturn.,
1568211248466251779,2022-09-09 12:14:32,"@Aymeen___ @TrustWallet @cz_binance @BabyDogeCoin $pals mars invasion is inevitable, bag as many #FLOKIMARVIN you can bag today",
1568237697600200705,2022-09-09 13:59:38,"@TrueCelebrate @WarMonitor3 Ukraine just needs to slowly pick off the 25,000 Russians in Kherson.  It will be death by a thousand cuts",
1568251258317725696,2022-09-09 14:53:31,@akafacehots WE do what we want...we the people...#WeAreNAFO. Go save you're money in dildos and leave people that actually support ukraine alone...you are a nobody...the only thing you are is annoying and you just have personal opinions that don't fuckin matter...Ukraine is what matters,
1568262291803762689,2022-09-09 15:37:21,@FoxNews Agent of Putin says what now? Squirrel!!,
1568310064179462146,2022-09-09 18:47:11,"🇺🇸🇺🇦🇷🇺 Ukraine Will Retake Crimea Within a Year, Former U.S. Europe General Says

https://t.co/17nxGMJiJ9",
1568336641122619394,2022-09-09 20:32:48,"The Ukrainian authorities have prepared instructions for Russian soldiers on how to properly surrender, and remind them that in this way, they can save their lives.

👉 Follow @Flash_news_ua",
1568337691808526336,2022-09-09 20:36:58,"@ChrystalWRox Pay em no mind...

They're the little shit 
weasel that goes around adding people to some sillyass ""Nazi"" list

Like some petulant child
🙄",
1568350868818350081,2022-09-09 21:29:20,@goldlantern So you basically tolerate the possibility of invasion of your country.,
1568368272457826305,2022-09-09 22:38:29,"Ukraine Attacks Russia Along Northern Front, Swiftly Making Gains https://t.co/4xgONdY3cv",
1568411229408104448,2022-09-10 01:29:11,"US TREASURY SECRETARY YELLEN SPOKE WITH UKRAINE’S PRIME MINISTER, AND OUTLINED THE STEPS ON THE OIL PRICE CAP AND ENERGY PRICES.",
1568412627109556226,2022-09-10 01:34:44,"Ukrainians Find 'New Normal' After Six Months Of War 
https://t.co/xgDDNua7uu 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",
1568427945005568000,2022-09-10 02:35:36,"@OpenParachute Under Ukraine control or in range of Ukrainian artillery. Strategically what Ukraine has done on the battle field luring large numbers of troops into the Kherson region and cutting supply lines, giving then little or no way to retreat and making them weak in the north!",
1568446744274391041,2022-09-10 03:50:18,"@WhiteHouse
US EU UK NATO Turkey Israel

Every Russian affected = another political or military individual in your countries was judged

Planet chess = you lost you as chess piece

Lost chess pieces are Universe Court

50,000 from top down are already gone
https://t.co/5el417kJEr",
1568535301244559360,2022-09-10 09:42:12,@maria_drutska Nearly time for Putin to retire to his study with a bottle of whiskey and a pistol?,
1568570091209359361,2022-09-10 12:00:27,The reverse deployment of Russian forces near Kharkiv is going well!,
1568580959678742528,2022-09-10 12:43:38,@ElectionWiz Ukraine is seeking $ 1.5 billion for gas ⛽️? Did they receive it yet? Could someone please hide the US taxpayer checkbook for a hot minute? Jesus.,
1568589327613022211,2022-09-10 13:16:53,"@jorymicah Made them poorer. Let's give billions to Ukraine and set the system more in favor of corporations and the financial sector.

I no longer understand how anyone in either party can not see what is going on and how this whole system is useless regarding human needs.",
1568605459921125376,2022-09-10 14:20:59,"@LorenteggioW @VonClownsewitz I don't really remember Russia carpet bombing Kyiv and other cities (carpet bombing is when you get bombers and level an entire city to ruins (imagine Grozny but by a bombing run, or Dresden, or Tokyo, that is carpet bombing))",
1568623217442697222,2022-09-10 15:31:33,@WeisLime @RALee85 Ukraine didn’t have much in the way of anti air then - this is a different vertical playing field,
1568626161839644675,2022-09-10 15:43:15,@JaneHoward @BBCLauraKT Of course there is a Ukrainian flag in your bio,
1568641154970943495,2022-09-10 16:42:49,@IAPonomarenko Ukraine: https://t.co/wXwMwHuyiC,
1568763676496375810,2022-09-11 00:49:41,"At the risk of losing a large chunk of my center-left friends, I would not that had the 2016 Uk referendum gone differently, odds are very good this guy would be in No. 10 in 2022. 🧵 1/8 
https://t.co/RCDmULHU6b",
1568766281733623809,2022-09-11 01:00:02,@KellyScaletta Maybe you should just worry about Ukraine,
1568790337686216705,2022-09-11 02:35:37,@EdAsante77 @BRyvkin A lot of civilians look to freeze/starve to death this winter in occupied areas like Mariupol where there is no electricity or gas or clean water and this situation is repeated in other cities Russia has flattened..,
1568933769259716608,2022-09-11 12:05:34,@FacundoSavala Yip.  Actions speak louder than words.  Hopefully everyone around the UK who normally only hear what @theSNP want them to think will realise its all propaganda.  It'll be a long time before the separatists can make people believe their spin again.,
1568954858035609600,2022-09-11 13:29:22,"If people looked deeper instead of listening to everything the script readers on the news and YouTube censors allow them to believe is the truth, they'd be thoroughly disturbed. 
#news #fakenews #censorship #propaganda #newsupdate",
1569010209468588037,2022-09-11 17:09:19,@nexta_tv From border to Moscow it is basically same distance as to Crimea or? Just saying.,
1569042900117516289,2022-09-11 19:19:13,"@BBCSteveR ""Regrouping [of Russian forces""  the Russians regroup their troops, the Ukraine bags them https://t.co/jX2MGBSJ83",
1569133619888947201,2022-09-12 01:19:42,"@JulianRoepcke @OlafScholz Was at first totally dismissive, but I remember seeing #Ukraine army personel painting white crosses on aquired Russian armour.
Will take solid verification, and if they have one M1, they likely have required logistic support for US / NATO armour in country.",
1569218654306463745,2022-09-12 06:57:36,"@sophielouisecc Because it's fake. 

It's far right agitation designed to provoke racial tensions, you numbnut.

The BNP were always producing shit like this.

So indeed too did the Nazis. Why do you think their propaganda was called ""The Big Lie""?",
1569268348906528769,2022-09-12 10:15:04,"@kazweida https://t.co/DSir1VLePx would Ukraine have obtained all the orcs phone numbers ,and why would they escort them safely across the border to then come back and kill Ukrainians. ?",
1569294430611587074,2022-09-12 11:58:42,"@andupotorac @SebHeckler @GLandsbergis @Bundeskanzler Yep, go back to the great supporter of Ukraine: Spain 😂",
1569300958420602881,2022-09-12 12:24:39,@RE_DailyMail Hypocrisy with a sprinkle of propaganda!,
1569306374021971969,2022-09-12 12:46:10,"@IAPonomarenko the International Legion as coverup to do key work.
Furthermore, there sure may be joint command over operations at the highest level. Ukraine has only resisted because of western aid, which gives NATO leverage to control its strategy so that the investment works out. 2/2",
1569319740660760576,2022-09-12 13:39:17,"@DobrocudniD @MikeL59206058 @vox_voices @13_Thermidor @VeraVanHorne The Russian Air Force is trash 
6 months in Ukraine is still flying sorties and Russia is still losing Jets (2 su-34s over the past week) 
Russia isn’t NATO its military budget is less than 5% of NATOs",
1569330732396597251,2022-09-12 14:22:58,"@EdBraiman @Peter212642 @GodLeonidas @Hebetronic @McFaul You don't see anything wrong with a black man supporting Ukraine? Do you think Ukrainians wants black people in their country? Then explain why they treat African and tartars like shit, then. Why is so difficult for you to accept that Ukraine have a white nationalist mindset? https://t.co/BqGETb2wEl",
1569377383978762242,2022-09-12 17:28:20,"https://t.co/uAyfLbDlet 

Putin supports a filthy lying criminal sack of shit like trump, who is trying to destroy American Democracy. Why wouldn't tucker support Putin. Where is that bow tie?",
1569436098488848384,2022-09-12 21:21:39,"@mgubrud @CJLemontea @Aviation_Intel Putin has lost the support of the military already, adding his demand to use nukes will see him thrown out the nearest window.",
1569503727241015296,2022-09-13 01:50:23,Put all those extra Russian POWs in houses among the Ukrainian civilians so Putin risks their lives when he bombs civilians. #UkraineRussiaWar,
1569557301878751232,2022-09-13 05:23:16,"@Douglas13845202 @KyivIndependent Ukrainians Thinking they got helped for free, but in they already got fooled by the West. In the end their own country will be owned by The west for not being able to pay back for the equipments and everything. Shame for Ukrainians.
I as indonesian support Russian fully.",
1569611702840266752,2022-09-13 08:59:26,@KrispKiwi @RaiZdbyDINGOES @EdgarJessop @TheFreds Richard= complete and utter spam javelin,
1569628275252817928,2022-09-13 10:05:17,"@bamapianoplayer @Lagerwhat en·ti·tled
adjective
believing oneself to be inherently deserving of privileges or special treatment.
risk
noun
a situation involving exposure to danger.
Nice parroting of propaganda, certainly explains why your a manager.",
1569725397452857350,2022-09-13 16:31:13,"@7cGZFfy7xnedbzM @smarkmann1986 @LotfiLeRif @oryxspioenkop 1) Want yes - budget rctly released and more in production. Rest req as already explained; 35 pieces available for Nato duties worldwide.

2) Germany was delivering, is delivering and will deliver. 

3) 53 countries slept since 2014. Single out Germany makes Putler happy.",
1569763248638926850,2022-09-13 19:01:37,"@top1percentile Mmm. It is naive to believe that the influence of Nazi leaders on the Hitler Youth ended in 1945, when they had sympathisers in the US, in fact all over the world. The EU was only a part of their plan and the WEF the beginning of its completion encompassing the WHO &amp; UN.",
1569797460004077568,2022-09-13 21:17:34,"@g_knapp Odd in that the Battle for Kyiv has been largely over for a while. With the fighting concentrated in the east and Putin's situation becoming more desperate, is the UAP interest in Kyiv an ominous sign of what's to come? Admittedly a stretch but curious. Why Kyiv?",
1569829220888760321,2022-09-13 23:23:46,@blackintheempir Or the opposite take russia has a competent military 🤣😂 i guess they have a clown like putin in charge,
1569831975254622208,2022-09-13 23:34:43,@ABC When did @ABC become a propaganda channel. Sad,
1569924625521336321,2022-09-14 05:42:53,"@ZA_Nyamazane Your president signed for expired Vaccine 😏after checking the document 🥴and here we noticed that Putin immediately noticed that Oleg Deripaska didn’t sign 

Now that’s accountability and leadership right there 👌

So terrified of Putin almost forgot to leave the 🖊🤣",
1569926551768305664,2022-09-14 05:50:32,It's time for deputlerization of ruZZia. #RussiaIsATerroristState #PutinWarCriminal https://t.co/axRrxwMfq8,
1569950375280787456,2022-09-14 07:25:12,Rapid loss of territory in Ukraine reveals spent Russian military - The Washington Post https://t.co/wlComDq8Ks,
1569951922525806593,2022-09-14 07:31:21,@paulmasonnews @Medium Without western aids of weapons Ukraine don’t have enough resources to fight Russia. for the time being it’s all quiet. Wait for the nasty surprise. Putin is not going to go quietly.,
1569968163462455297,2022-09-14 08:35:53,"WHY HAS RUSSIA INVADED UKRAINE? : Putin's Justification For Invading Ukraine At This Particular Time [VJ45UWH]

https://t.co/P84ip2huXz",
1569972627711688705,2022-09-14 08:53:37,"@LD_Sceptics The past week or so, I ve noticed a crackdown on a certain amount of account that were publishing a lot of stuff. Like since the Kharkiv counter offensive, we are not supposed to have any follow up…",
1569988926604992512,2022-09-14 09:58:23,"@StoneAgeModern @xpoback @HistorikerTTV @francis_scarr @MalcolmNance Learn to read comprehension. I didn't write about Malcolm Nance, but about that black ""Ukrainian"" that this guy ---&gt;&gt;&gt; @xpoback allegedly met in Ternopil region.",
1569993305953542147,2022-09-14 10:15:47,"@dbtpwarriorsOFC 410

I TINK Forever NATO

#DonnyPangilinan #BelleMariano 
#DonBelle  #DONBELLEmpire",
1570045703019184128,2022-09-14 13:44:00,"“Little Amal is a song of praise for the survivor, the people full of hope, the dreamers. The people who in the most dire circumstances struggle to build a better life.”

https://t.co/SIEtQWhdwQ",
1570060409578700800,2022-09-14 14:42:26,"60-80% of Twitter accounts posting on Russia-Ukraine war bots, 90% ‘pro Ukraine’, finds new study https://t.co/FnytZuA0Hp via @ThePrintIndia",
1570075410842681344,2022-09-14 15:42:03,https://t.co/KvSl0VFP9F :  Vengeful Putin blitzes Ukraine power stations plunging 9million into darkness as his troops flee in humiliating retreat https://t.co/balgg536C6 https://t.co/KvSl0VFP9F :,
1570082267225296896,2022-09-14 16:09:17,"@minna_alander O'Brien is talking about military tactics &amp; strategy, and as to that, Ukraine has relied heavily on US advice.

I don't know what ""arm Ukraine properly ahead of the invasion"" would have looked like. Avoiding provocation was good policy, but the invasion changes everything.",
1570092138389721093,2022-09-14 16:48:31,"📺Live Stream

#ShakhtarCeltic #CelticFC #UCL

🔴 Shakhtar Donetsk vs Celtic
🎥LIVE LINK👉https://t.co/XFYgMTOlJO

#MilanDainamo #ACMilan #UCL

🔴 AC Milan vs Dinamo Zagreb
🎥LIVE LINK👉https://t.co/db28YW9DvE

qdgfb",
1570109120983797760,2022-09-14 17:56:00,"@Podolyak_M Just a few kilometers away from the frontline in liberated Izyum, #Zelenskyy indicates specifically why Russia is shamefully and catastrophically losing the war... Has anyone at the ""long table"" not understood yet? https://t.co/BYe6QQTxMq",
1570109492204806144,2022-09-14 17:57:28,"@GresselGustav @berlin_bridge That's how the Netherlands delivered YPR-765 IFV's to Ukraine.

Completely ridiculous. As if it matters at all if there's a gun on the IFV.",
1570109573394206720,2022-09-14 17:57:48,"Ostracized by the West, Russia Finds a Partner in Saudi Arabia https://t.co/pmnyURKQ4v both known criminals, MBS and Trump are utilitarians and mercantilists at the expense of ethics, humanity and values following the steps of the king of crimes, Vladimir Putin.",
1570110163876708353,2022-09-14 18:00:08,"@BeijingPalmer Putin is a talented autocrat, and he didn't get that way by *never making a single mistake* but understanding how to disperse blame. Putin is extraordinarily popular and he has left himself lots of room to simply declare victory (""de-nazification is complete"") and leave",
1570149784891314177,2022-09-14 20:37:35,@BlakesleeJerry @charmantwieBrot Could be also true. But just now it is Germany‘s Centre left Labour Party (#SPD) blocking (more) military aid for Ukraine. Problem is that this seems not corrupt but genuine. It is a wrong position (I think) but we currently do not know how to change #Scholz mind. But we try.,
1570159482046656512,2022-09-14 21:16:07,"@XRayAdams Putin always said that the decision to give away Artsakh, Syunik and nakhijevan was the right one.",
1570183321619169280,2022-09-14 22:50:51,Ukrainian flag raised in retaken city after Russian retreat https://t.co/56JdIiXJIL #SmartNews,
1570212824424783874,2022-09-15 00:48:05,"@WhatsSoFunnyGOP To save the world from WW3, corrupt and nationalistic Ukraine must lose.",
1570215304252334080,2022-09-15 00:57:56,@a_flying_duck @woodyinphx @nytimes Or is it the brainwashed little sheep that doesn't see propaganda staring him straight in the face. Do you have an Alzheimer's patient that you're supposed to be worshipping right about now? 🐑🐑🐑🐑🐑🐑🐑,
1570224923783888896,2022-09-15 01:36:09,"@benedictrogers @SuellaBraverman @TomTugendhat If you can read English, the sign says Barcelona, Spain.
If you can read Chinese, the sign says expat services for the Fuzhou.  They have no jurisdiction in UK.
But fact is not important for propaganda artists, is it?",
1570365876297420802,2022-09-15 10:56:15,Why are some Ukrainian refugees denied health insurance? https://t.co/qJ9XmcHQmx,
1570367415409844227,2022-09-15 11:02:22,"@ChrisMW17 @Tahani_Only1 @vonderleyen @ZelenskyyUa The sooner this war is over with Ukraine winning the best for the rest of the entire world, it is the only way! ❤️‍🔥",
1570410119795716097,2022-09-15 13:52:04,"Russian Gamaredon Hackers Target Ukrainian Government Using Info-Stealing Malware: An ongoing espionage campaign operated by the Russia-linked Gamaredon group is targeting employees of Ukrainian government, defense, and law enforcement agencies with a… https://t.co/vhYlJWmpeZ",
1570499242451701760,2022-09-15 19:46:12,"@DMokryk More here. Bucha 2.0, or new Srebrenica:
https://t.co/hyuWj90F4K",
1570513028080345088,2022-09-15 20:40:59,"@CREWcrew Bring it - law enforcement &amp; National Guard will handle it. GOP should be ready too as Traitor Dumpy Trump will sick his MAGAots on all ""RINOs."" You had your chance to indict twice &amp; speak up after Biden won - now you can feel Trump/Putin's collective wrath. Game on. https://t.co/pFZ7nEt7rZ",
1570515559103737857,2022-09-15 20:51:02,@Ukroplover @kaylapop_ @PanAmComintern @nafo_javelin @PoliticalWelshy He’s Kayla’s little sidekick who not only attempted to doxx and threaten me but also publicly posted the address of a Ukrainian woman in the US with children. Also loves to throw around the word Ukrops,
1570524728653402113,2022-09-15 21:27:28,"@francis_scarr The Brits are just waiting for Ukraine to grind down the Russians. 🇬🇧🇬🇧🇬🇧

We need to rebuild our Empire, Russia is as good a place as any to start. 😂",
1570541131666194434,2022-09-15 22:32:39,@JCRCallaway @DeLo1973_2 @jargoman1 @XRPPRX3 @Xx17965797N It's a speech about the war in Ukraine. Here's the google translation: https://t.co/wd5rB4GJCr,
1570611732078534658,2022-09-16 03:13:12,Putin Nods to Xi’s ‘Concerns’ on Ukraine War https://t.co/bmJ2y7YRi5 https://t.co/YRa9xkVcbZ,
1570690723451895808,2022-09-16 08:27:05,Ireland needs to hold Russia to account after mass grave is found in recaptured Ukrainian city (via @thejournal_ie) https://t.co/w133U9aEft,
1570710002620571649,2022-09-16 09:43:41,#IStandwithLGBAlliance is a bunch of mostly white cishet people supporting an anti-LGBT hate group that aligns with anti-abortion anti-rape-help anti-shelter activism funded by the Nazi Heritage Foundation. #TheLGBAllianceIsAHateGroup #LGBAIsAHateGroup,
1570785096298536965,2022-09-16 14:42:05,"@ACTBrigitte It would be Nazi Germany, hun.",
1570796449960689667,2022-09-16 15:27:12,"🇺🇦 🇺🇸    The U.S. will send $600 million in additional military supplies to Ukraine.    🇺🇸🇺🇦

https://t.co/nKtrhGOCZo",
1570847388407046144,2022-09-16 18:49:36,"🗣Belgium will supply Ukraine with large-caliber machine guns ad ammunition for them, reports Ludivine Dedonder, Belgium Defense Ministe https://t.co/PxVQB9fGDE",
1570849979299921920,2022-09-16 18:59:54,"Izum… mass grave
99% bodies have signs of violent death. 
It’s hard to imagine what we’ll find in Mariupol. 

#russiaisaterorriststate https://t.co/JcqjDabuNg",
1570875078962978818,2022-09-16 20:39:38,"@MartinRJay Ummmm, because it’s better than sending troops and having ww3?

To think we are imperialist and Russia isn’t, is risible 

All you commentators funded by dark sources: “one side is better than the other”

Drivel

What a waste of column inches. 

You absolute polluter!",
1570903707105243143,2022-09-16 22:33:24,"@RealAndyLeeShow No Andy, it was the result of Russian bots. It's Putin. Or Harper. Or both.😏",
1570921660785762305,2022-09-16 23:44:44,"Putin wants to end Ukraine war ‘as soon as possible’ https://t.co/3pdOWVKMaW via @YouTube 
#PutinIsaWarCriminal",
1570948825229201411,2022-09-17 01:32:41,@XavierIgnacious @DaRyaaaaaaan @ClayTravis It is an invasion https://t.co/ED6ttEvMnS,
1571020096537251842,2022-09-17 06:15:53,"@JackiN503 @dinxthinx @Turk18207428723 @ashtonpittman @Acyn You really think this is how oligarchs work, trying to come up with funds to pay for a volleyball stadium?",
1571060758800379904,2022-09-17 08:57:28,"Ukraine says most of the 440 bodies found in Izium graves are civilians, amid fears of more burial sites https://t.co/riLw3Hr5lq via @ABCaustralia",
1571103380034162690,2022-09-17 11:46:50,"@AMatterOfRights @brixwe you stand with UKRAINE, who has ACTUAL NAZIS! you call trump supporters NAZIS, you have selective hate for NAZIS!",
1571118425489158145,2022-09-17 12:46:37,"@NLwartracker In the tweet you shared the russian blogger says it will never be under ukrainian hands again, so i am a little bit confused",
1571120845850021889,2022-09-17 12:56:14,A Ukrainian soldier tells how despite health problems he it's been forced to stay in the front line in a Kraken unit. https://t.co/G7I4IhFNre,
1571125579390550018,2022-09-17 13:15:02,"@Hellvete2 Another troll, with 2 followers, spreading misinformation and propaganda on Twitter.. Oh well, I guest we'll have to lean to live with you people...",
1571159604179996674,2022-09-17 15:30:15,@TADurborowKiner @FoxNews That's why it was made very difficult for Jews trying to get out of Nazi Germany to go to the US. Can't judge other countries. https://t.co/0KlxjG3X2K,
1571164392028344323,2022-09-17 15:49:16,"For Russia’s Putin, military and diplomatic pressures mount https://t.co/7X9wngvg0Y",
1571174527127650305,2022-09-17 16:29:32,"Source ⤵️
https://t.co/HwYFpPq1Uk",
1571301717081264128,2022-09-18 00:54:57,@CharlesBernardH @AWeissmann_ Why do the Ukrainian flag people consistently have the most uninformed and shittiest takes?,
1571312323633221632,2022-09-18 01:37:06,"@TimothyDSnyder You are a liar.
It was the genocide of the Russian-speaking population of Donbas by   Ukrainians that started the war.",
1571356494142271492,2022-09-18 04:32:37,@amydbernstein @TetyanaWrites @maksymeristavi Putin was permitted to become too powerful for someone so evil / maniacal . His immense military just getting bigger every year w / no apparent concern in EU countries . Very odd that nothing happened until he invaded Ukraine and butchered millions . Poor intel maybe .,
1571485543825043458,2022-09-18 13:05:25,"@R3sid3nt3vil4 @PA_P3RRY @disclosetv Take your pick and seriously read a history book. The evidence you’re looking for is found in history not in empirical data. Understand what you’re looking before making yourself look like a fool. 

https://t.co/Ot3sXM6NgO

https://t.co/6855UHOi27",
1571489687558127617,2022-09-18 13:21:53,"Eheheheh 

A campaign called ‘Choice of a Real Man’ was carried out to attract new troops after recent losses in the Ukraine war. https://t.co/wwX8KpWji8",
1571513167716712449,2022-09-18 14:55:11,"@TNMouth What would constitute ""doing something""? Direct NATO military intervention, which is EXACTLY what Putin wants?

Calm down, Chile.",
1571540497197596674,2022-09-18 16:43:46,@JesseKellyDC You aren’t even wrong either. Anyone with a brain should be able to understand how the insanely strong grip the Nazi party had on media would mean that the people never stood a chance at disagreeing. Plus the death camps.,
1571574302398357517,2022-09-18 18:58:06,"@OhShitNazis @Emilverzh @joseph__place Yeah, like hell you were.

A more clear propaganda account I haven't seen in ages. I would ask for a NAFO article 5 strike, except your account is insignificant and not worth our time. With your type, it's block and move on.",
1571592772062175233,2022-09-18 20:11:30,"Man Utd returned from Moldova with suspected food poisoning affecting several players

https://t.co/wTt4WbXezs",
1571613362013831168,2022-09-18 21:33:19,@FoxNews Refugees. They're called refugees.,
1571625858624016384,2022-09-18 22:22:58,"In full: The Orders of Service for Queen Elizabeth II's state funeral and committal service https://t.co/0vryOoEqyp
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",
1571674014329741312,2022-09-19 01:34:19,"@CriddleBenjamin Where is the the Media on this Outrageous racial and religious slur by Oregon?  This is exactly how it started against the Jews with the Nazi’s &amp; Hitler.  Make fun, poke a few jokes as you demean a religion or a people.  Then you can start to justify exterminating next.",
1571699748687552518,2022-09-19 03:16:35,@Dasbrit @disclosetv Bill my whole argument isn’t Putin is right or wrong. Putin is a killer that’s for damn sure. It’s just that if your country is powerful enough they will never stand trial. American or Russian. Who’s right and wrong is a matter of perspective. Our words mean nothing.,
1571705039428919297,2022-09-19 03:37:36,Joe Biden repeats claim that US forces would defend Taiwan if China attacked - https://t.co/Zi56VjQF3R - #USPolitics #NoToWar #WarCrimes #UkraineRussiaWar,
1571753790461689856,2022-09-19 06:51:20,@sdumergue5 GMB report 350k have filed pass the coffin. Let’s put that in prospective. More people attend football matches at weekends. More attend rugby matches at weekends. More people go fishing at weekends. The media coverage has been propaganda. They’d have you believe it was millions,
1571904298686251012,2022-09-19 16:49:24,"Occupation authorities in parts of Donetsk+ Luhansk regions of Ukraine say ""members of public chambers"" call to hold referendums on annexation by Russian Federation immediately.",
1571910887027642368,2022-09-19 17:15:34,"EU Confronts Opponent Within, Who's Bolstered by Putin's Oil - Bloomberg https://t.co/V4ap6LpuEC",
1571930275361460224,2022-09-19 18:32:37,"@king_lisa @RuslanM77 @kuroneko_PL_UA @jaspap27 @bumpsssssss @ivan_8848 🤣

You believe any ridiculous propaganda that you come across. https://t.co/8bJnZhtSIN",
1571961102283714560,2022-09-19 20:35:07,@KarinaVinnikova @WarMonitor3 Remember that call from the Russian woman to her husband giving him permission to rape Ukrainian women?  Wasn’t that a real hoot?  People who traffic in rape memes are no better than the Russian occupiers.,
1571982363437015042,2022-09-19 21:59:36,"@DirtbagLeftist @EdwardDolye @VILenin_Quotes No now it is all the leftists supporting Ukraine, Taiwan, etc. Just because MAGA Communists hurt your feelings doesn't mean we support imperialism.",
1572025000697417729,2022-09-20 00:49:01,"@GarlandNixon @NoMoreNATO @aaronjmate Sigh, again..Russia invaded Ukraine and continues to terrorize the Ukrainian people.",
1572112250550247424,2022-09-20 06:35:43,"@apmassaro3 Soviet-man mentality = happy to eat stale bred with lard, as long as others are afraid of me 🤦🏻‍♂️",
